User Address,NB TX,NATIVE DROP,STARGATE SWAP,src | dest | contract,day | week | month,Initial Active Date,Last Active Date,isSybil
0x583564df4690ea51870c9a489f7155e8459190f0,122,0.01,2.32,20 | 38 | 19,65 | 27 | 7,2023-05-10,2023-11-21,false
0x58ebd2c64e9d49fef8e309c71c78f05c922d9c7c,123,0.01,2.48,21 | 38 | 18,60 | 27 | 7,2023-05-12,2023-11-20,false
0x59e77d2ebdb84f989fd31c2e91404332b3499a2f,119,0.02,2.37,21 | 38 | 18,67 | 28 | 7,2023-05-15,2023-11-21,false
0x5acbca6b678f720222016b7c611efd56c2f6b8fc,118,0.01,2.35,21 | 37 | 18,64 | 28 | 7,2023-05-15,2023-11-20,false
0x5c97a060e73866794c7bfa533fe3a16698dc7cdb,118,0.01,2.29,21 | 38 | 18,65 | 29 | 7,2023-05-14,2023-11-21,false
0x5d3e53562c0595f093fa015deb2a91e2170a75c9,120,0.01,2.43,22 | 37 | 19,64 | 28 | 7,2023-05-14,2023-11-21,false
0x5e5e1551d9e86092ab505d2ea5119d5758d540fd,122,0.00,2.44,21 | 38 | 18,61 | 28 | 7,2023-05-13,2023-11-21,false
0x60b9769abdce8c30514722f43733acb15b6636e2,118,0.01,2.31,21 | 38 | 18,63 | 28 | 7,2023-05-15,2023-11-21,false
0x6157782a0cf404b6e1a9a742a14ce35c2ca82803,119,0.01,2.38,21 | 38 | 18,65 | 29 | 7,2023-05-14,2023-11-21,false
0x61a84e69796b424d73dfdc0892b08c0f567da89b,124,0.01,2.60,21 | 38 | 18,62 | 27 | 7,2023-05-12,2023-11-20,false
0x622d75c128fe90288d33d47e8594222eafd8bae3,119,0.01,2.39,21 | 38 | 18,64 | 28 | 7,2023-05-15,2023-11-21,false
0x62e0150e9cc3b8626e467175ae44b570c2051813,122,0.02,2.48,21 | 38 | 18,59 | 27 | 7,2023-05-13,2023-11-21,false
0x63323853ca312d7edf29bd5df474d5614b3fa794,121,0.02,2.42,21 | 38 | 18,62 | 28 | 7,2023-05-13,2023-11-21,false
0x639d74c9fedf8f727011f47c26a8d1901d767f28,116,0.01,2.44,21 | 37 | 18,62 | 28 | 7,2023-05-15,2023-11-20,false
0x643ba3f8b6b063a5b9758e7086cee384b842ddca,118,0.00,2.39,21 | 38 | 18,64 | 29 | 7,2023-05-14,2023-11-20,false
0x64472c0ceb8c32ca2eb871faee2d22ff4ba42829,122,0.03,2.53,20 | 38 | 19,66 | 28 | 7,2023-05-10,2023-11-21,false
0x646915ba776dcef83220740b32ac62173fd800c3,124,0.01,2.56,22 | 38 | 19,66 | 28 | 7,2023-05-14,2023-11-21,false
0x64811d97e5fdca02246260dfc5a8c82a9cbad21b,120,0.00,2.43,21 | 37 | 18,62 | 28 | 7,2023-05-15,2023-11-20,false
0x64ea0cc620a7f3ea1eca9d274b54e1dadec92b95,124,0.09,2.49,20 | 38 | 19,67 | 28 | 7,2023-05-10,2023-11-21,false
0x6593ff0fc189598d4f20de376723575e2ec4edf2,126,0.01,2.21,22 | 38 | 19,66 | 28 | 7,2023-05-13,2023-11-21,false
0x6691ed14b3f0ede5c20fcaddd829409b8e262966,117,0.00,2.35,20 | 38 | 18,61 | 28 | 7,2023-05-14,2023-11-20,false
0x66bca3dfd6857891f281b9586793921613d0808d,118,0.01,2.28,21 | 38 | 18,63 | 28 | 7,2023-05-16,2023-11-21,false
0x6a94355a7e25becb3744d40fe3c0816573c507d8,117,0.01,2.33,21 | 39 | 18,65 | 28 | 7,2023-05-15,2023-11-21,false
0x6aa85bc4f4b20e1f68706e87202a758f94e686f8,123,0.01,2.96,21 | 38 | 18,61 | 27 | 7,2023-05-13,2023-11-20,false
