User Address,NB TX,NATIVE DROP,STARGATE SWAP,src | dest | contract,day | week | month,Initial Active Date,Last Active Date,isSybil
0x9d213d6db633cefd5b810526f5a945acf37bc360,237,0.00,0.00,27 | 39 | 20,107 | 29 | 8,2023-09-23,2024-04-28,true
0x9e476401b9b4fef124bc891472308e121c0a3838,248,0.01,0.00,27 | 39 | 20,105 | 29 | 8,2023-09-24,2024-04-23,true
0xa026f4590d6a929c0b4cf4a5b38f0212c5ae7832,235,0.00,0.00,26 | 39 | 20,109 | 29 | 8,2023-09-23,2024-04-28,true
0xa1951617ff08569cc491b67bc49d5e7d10252ab0,235,0.00,0.00,27 | 38 | 20,100 | 29 | 8,2023-09-23,2024-04-26,true
0xa3e863672fc50b00ce45b9a8b0fbd4c4b4be5f30,235,0.00,0.00,27 | 39 | 20,99 | 29 | 8,2023-09-23,2024-04-26,true
0xa44e4fe0ba5867ebd027756a21721324debb983c,245,0.00,0.00,28 | 37 | 20,106 | 30 | 8,2023-09-24,2024-04-29,true
0xa7afe2cf4ac7d0b8ddcd326ef57b3f3f677f78b9,234,0.01,0.00,27 | 39 | 19,104 | 29 | 8,2023-09-24,2024-04-25,true
0xabf9068a59bc38f72bed74ce26b5572af4f421e9,235,0.01,0.00,27 | 39 | 19,105 | 29 | 8,2023-09-24,2024-04-25,true
0xaed20c8c686fde03ce357fd5e9eb954a9b140976,238,0.00,0.00,27 | 38 | 20,100 | 29 | 8,2023-09-23,2024-04-26,true
0xb0ea22c04189f5a211ec99389e13b13623251e63,237,0.00,0.00,27 | 37 | 20,99 | 29 | 8,2023-09-23,2024-04-26,true
0xb1a700587a19df88f447321243d4a398039c38c1,247,0.00,0.00,28 | 39 | 20,108 | 30 | 8,2023-09-24,2024-04-29,true
0xb352b728e2b5839fc725e1abab5a4b7c0c67fb81,247,0.01,0.00,27 | 38 | 20,106 | 29 | 8,2023-09-24,2024-04-26,true
0xb3fb14791e990e30d62f29a0ae1b5827a129abef,236,0.01,0.00,27 | 39 | 20,104 | 30 | 8,2023-09-24,2024-04-25,true
0xb55d40db42a792842feb173f07ef082f0ee52d5a,263,0.01,0.00,27 | 38 | 20,107 | 29 | 8,2023-09-24,2024-04-23,true
0xb8f4ae80b56f188ff185da9ef56c4663177e60d6,244,0.00,0.00,27 | 38 | 20,103 | 29 | 8,2023-09-24,2024-04-23,true
0xb9fbab0625ba8db7a237dcdd46f244056f3f5ab0,247,0.01,0.00,27 | 38 | 20,106 | 29 | 8,2023-09-24,2024-04-26,true
0xba4f8ff2875a440904d842a93c714aa1c86ce6bf,246,0.01,0.00,27 | 38 | 20,106 | 29 | 8,2023-09-24,2024-04-26,true
0xbae760f44c9af876636eb7b3bb1e95f955ba042f,240,0.00,0.00,27 | 39 | 20,98 | 29 | 8,2023-09-23,2024-04-25,true
0xbde18c6510329bdc5392780fabfe0ce4337f20a5,249,0.00,0.00,28 | 38 | 20,105 | 30 | 8,2023-09-24,2024-04-29,true
0xbf2e1e4b5fd381aacdac1119a6fe4528a8a9c176,242,0.00,0.00,27 | 39 | 20,106 | 29 | 8,2023-09-23,2024-04-28,true
0xc10f09203501482eec320698640767ca599406db,238,0.00,0.00,26 | 39 | 19,108 | 29 | 8,2023-09-23,2024-04-28,true
0xc1223432f345bbbc2522978785343306f61257f6,241,0.00,0.00,28 | 39 | 20,96 | 29 | 8,2023-09-23,2024-04-25,true
0xc142ea46374c49002a528ed2945a5e6580ae9d11,246,0.04,0.01,28 | 38 | 20,110 | 30 | 8,2023-09-24,2024-04-24,true
0xc1a30999097023c51b41094ccac5009054688384,238,0.00,0.00,28 | 38 | 20,94 | 29 | 8,2023-09-23,2024-04-25,true
0xc1d23f98c9bbaf027bf8a5d33122105670e13dc7,240,0.00,0.00,26 | 39 | 20,109 | 29 | 8,2023-09-23,2024-04-28,true
0xc259dbc7f0dff16fe4aa3c49f459ceb33de161e6,234,0.00,0.00,27 | 40 | 19,104 | 29 | 8,2023-09-24,2024-04-25,true
0xc2e2fd7a9a46efe73aa633a649386655e331f54f,246,0.00,0.00,28 | 38 | 20,108 | 30 | 8,2023-09-24,2024-04-29,true
0xc4e19de9653dc0685f698a14a66ca9edd7fac05b,235,0.00,0.00,27 | 39 | 20,98 | 29 | 8,2023-09-24,2024-04-26,true
0xc50e8f513a863ccc2cf49fbac4f6908a4685bc85,235,0.00,0.00,27 | 39 | 19,104 | 30 | 8,2023-09-24,2024-04-25,true
0xc69c75ba65c590b4bdace92b5e7e1b8be94f70f6,246,0.01,0.00,28 | 38 | 20,109 | 29 | 8,2023-09-24,2024-04-17,true
0xcb694ab9bcda9ca1a51995629ec7fb09dd79f281,245,0.00,0.00,27 | 38 | 20,107 | 30 | 8,2023-09-24,2024-04-29,true
0xcd9ed54945e0857e4e933529c13ace3102e6cb21,240,0.00,0.00,28 | 38 | 20,96 | 29 | 8,2023-09-23,2024-04-25,true
0xcec7f1db7a70f5982f4cb6f99e5c9467a694b3f4,239,0.00,0.00,27 | 38 | 20,109 | 29 | 8,2023-09-23,2024-04-28,true
0xd22a029fe86563098313f6abb2d4cd3d6712a63d,236,0.00,0.00,27 | 37 | 20,99 | 29 | 8,2023-09-23,2024-04-26,true
0xd3e1c9f19ede62a6f7bf740182fe9387004f420d,240,0.01,0.00,26 | 39 | 18,103 | 29 | 8,2023-09-24,2024-04-25,true
0xd4249aabf45a1f0b7528b2b5c7ef52c2899d8523,244,0.00,0.00,27 | 38 | 20,106 | 29 | 8,2023-09-24,2024-04-24,true
0xd45abdb586a425842289563bf8d7959b2ae8bea7,248,0.01,0.00,27 | 38 | 20,105 | 29 | 8,2023-09-24,2024-04-24,true
0xd5440e8e4646204be267493434bd57cd6db29d51,234,0.00,0.00,27 | 39 | 19,104 | 29 | 8,2023-09-24,2024-04-25,true
0xd56764ef11ad1ca39978e27ccbff0961b6d0a058,245,0.01,0.00,27 | 38 | 20,105 | 29 | 8,2023-09-24,2024-04-26,true
0xd5ca41b0dbba17904d89e695a1362ea812b402c8,247,0.01,0.00,26 | 37 | 20,102 | 29 | 8,2023-09-24,2024-04-23,true
0xd6bf4419c11ba8535862db7f951b575348d76c85,237,0.00,0.00,27 | 38 | 20,101 | 29 | 8,2023-09-23,2024-04-26,true
0xd70bce720ba99b8947f9b5e1ed674879cccce81f,246,0.00,0.00,27 | 39 | 20,108 | 29 | 8,2023-09-23,2024-04-28,true
0xdbd3c169871b202c999f02229ff1984a9f4d7ee4,233,0.00,0.00,27 | 39 | 20,104 | 30 | 8,2023-09-24,2024-04-25,true
0xdc26f34ae829dc24a394d5b3663f979ac65c7bc0,236,0.00,0.00,28 | 38 | 20,93 | 29 | 8,2023-09-23,2024-04-25,true
0xdf27eca14efccf4d5d84b96a124d35eaf0045a16,238,0.00,0.00,27 | 39 | 21,111 | 29 | 8,2023-09-23,2024-04-28,true
0xe184099e0dab1fb7ced9bd3d874c5f05a453171c,264,0.01,0.00,27 | 38 | 20,109 | 30 | 8,2023-09-24,2024-04-22,true
0xe21bc2225013917a7e2229b50c368c1588d6f7e2,245,0.00,0.00,27 | 38 | 20,102 | 29 | 8,2023-09-24,2024-04-23,true
0xe31605f5f997a02da7137e43032e99afd71b8bd2,238,0.00,0.00,27 | 39 | 20,97 | 29 | 8,2023-09-23,2024-04-25,true
